country,iso_code,date,total_vaccinations_x,people_vaccinated_x,people_fully_vaccinated_x,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred_x,people_vaccinated_per_hundred_x,people_fully_vaccinated_per_hundred_x,daily_vaccinations_per_million,vaccines,source_name,source_website,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations_y,people_vaccinated_y,people_fully_vaccinated_y,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred_y,people_vaccinated_per_hundred_y,people_fully_vaccinated_per_hundred_y,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Singapore,SGP,1/26/2021,,,,,8369.0,,,,1431.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore,Asia,Singapore,59366.0,14.0,29.857,29.0,0.0,0.0,10147.439,2.3930000000000002,5.103,4.957,0.0,0.0,,,,,,,,,,,,,,36062.0,6.164,0.001,1207.8,samples tested,,,,,8369.0,,,,1431.0,53.7,5850343.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
Singapore,SGP,1/27/2021,113050.0,113000.0,50.0,,9116.0,1.93,1.93,0.0,1558.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore,Asia,Singapore,59391.0,25.0,27.714000000000002,29.0,0.0,0.0,10151.712,4.273,4.737,4.957,0.0,0.0,,,,,,,,,,,,,,35809.0,6.121,0.001,1292.1,samples tested,113050.0,113000.0,50.0,,9116.0,1.93,1.93,0.0,1558.0,53.7,5850343.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
Singapore,SGP,1/28/2021,,,,,9847.0,,,,1683.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore,Asia,Singapore,59425.0,34.0,27.143,29.0,0.0,0.0,10157.524,5.812,4.64,4.957,0.0,0.0,,,,,,,,,,,,,,35555.0,6.077000000000001,0.001,1309.9,samples tested,,,,,9847.0,,,,1683.0,53.7,5850343.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
Singapore,SGP,1/29/2021,,,,,10579.0,,,,1808.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore,Asia,Singapore,59449.0,24.0,28.429000000000002,29.0,0.0,0.0,10161.626,4.102,4.859,4.957,0.0,0.0,,,,,,,,,,,,,,35302.0,6.034,0.001,1241.8,samples tested,,,,,10579.0,,,,1808.0,53.7,5850343.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
Singapore,SGP,1/30/2021,,,,,10563.0,,,,1806.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore,Asia,Singapore,59507.0,58.0,35.286,29.0,0.0,0.0,10171.54,9.914,6.031000000000001,4.957,0.0,0.0,,,,,,,,,,,,,,35048.0,5.9910000000000005,0.001,993.3,samples tested,,,,,10563.0,,,,1806.0,53.7,5850343.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
Singapore,SGP,1/31/2021,155050.0,155000.0,50.0,,10547.0,2.65,2.65,0.0,1803.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore,Asia,Singapore,59536.0,29.0,32.571,29.0,0.0,0.0,10176.497,4.957,5.567,4.957,0.0,0.0,,,,,,,,,,,,,,34795.0,5.9479999999999995,0.001,1068.3,samples tested,155050.0,155000.0,50.0,,10547.0,2.65,2.65,0.0,1803.0,53.7,5850343.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
Singapore,SGP,2/1/2021,,,,,10885.0,,,,1861.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore,Asia,Singapore,59565.0,29.0,30.429000000000002,29.0,0.0,0.0,10181.454,4.957,5.2010000000000005,4.957,0.0,0.0,,,,,,,,,,,6557144.0,1120.8139999999999,,34541.0,5.904,0.001,1135.1,samples tested,,,,,10885.0,,,,1861.0,53.7,5850343.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
Singapore,SGP,2/2/2021,181000.0,175000.0,6000.0,,11223.0,3.09,2.99,0.1,1918.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore,Asia,Singapore,59584.0,19.0,31.143,29.0,0.0,0.0,10184.702,3.248,5.3229999999999995,4.957,0.0,0.0,,,,,,,,,,,,,,,,,,,181000.0,175000.0,6000.0,,11223.0,3.09,2.99,0.1,1918.0,,5850343.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
Slovakia,SVK,1/4/2021,0.0,0.0,,,,0.0,0.0,,,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,188099.0,636.0,2858.143,2521.0,204.0,91.714,34452.619,116.491,523.504,461.75199999999995,37.365,16.799,1.04,,,2864.0,524.576,,,,,12396.0,1470235.0,269.291,2.27,10660.0,1.953,0.268,3.7,tests performed,0.0,0.0,,,,0.0,0.0,,,61.11,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/5/2021,425.0,425.0,,425.0,425.0,0.01,0.01,,78.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,191088.0,2989.0,2985.857,2603.0,82.0,88.571,35000.091,547.472,546.896,476.77099999999996,15.019,16.223,1.04,,,2847.0,521.4630000000001,,,,,17822.0,1488057.0,272.556,3.264,11575.0,2.12,0.258,3.9,tests performed,425.0,425.0,,425.0,425.0,0.01,0.01,,78.0,61.11,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/6/2021,6618.0,6618.0,,6193.0,3309.0,0.12,0.12,,606.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,196047.0,4959.0,3259.857,2657.0,54.0,84.571,35908.392,908.301,597.082,486.662,9.891,15.49,1.04,,,2883.0,528.057,,,,,8257.0,1496314.0,274.068,1.5119999999999998,9615.0,1.761,0.33899999999999997,2.9,tests performed,6618.0,6618.0,,6193.0,3309.0,0.12,0.12,,606.0,61.11,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/7/2021,13631.0,13631.0,,7013.0,4544.0,0.25,0.25,,832.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,198184.0,2137.0,2663.0,2717.0,60.0,82.714,36299.809,391.418,487.76099999999997,497.652,10.99,15.15,1.03,,,2921.0,535.0169999999999,,,,,10657.0,1506971.0,276.02,1.952,8784.0,1.609,0.303,3.3,tests performed,13631.0,13631.0,,7013.0,4544.0,0.25,0.25,,832.0,69.44,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/8/2021,20548.0,20548.0,,6917.0,5137.0,0.38,0.38,,941.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,201164.0,2980.0,2379.429,2788.0,71.0,76.857,36845.633,545.823,435.82099999999997,510.656,13.005,14.077,1.02,,,2904.0,531.903,,,,,16368.0,1523339.0,279.018,2.998,10414.0,1.9069999999999998,0.228,4.4,tests performed,20548.0,20548.0,,6917.0,5137.0,0.38,0.38,,941.0,69.44,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/9/2021,22281.0,22281.0,,1733.0,4456.0,0.41,0.41,,816.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,205236.0,4072.0,2713.143,2836.0,48.0,83.714,37591.469,745.836,496.945,519.448,8.792,15.333,1.02,,,2928.0,536.299,,,,,12844.0,1536183.0,281.371,2.353,11636.0,2.131,0.233,4.3,tests performed,22281.0,22281.0,,1733.0,4456.0,0.41,0.41,,816.0,69.44,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/10/2021,25326.0,25326.0,,3045.0,4221.0,0.46,0.46,,773.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,208209.0,2973.0,2963.7140000000004,2918.0,82.0,85.85700000000001,38136.01,544.5409999999999,542.84,534.467,15.019,15.725999999999999,1.01,,,3033.0,555.531,,,,,4328.0,1540511.0,282.163,0.7929999999999999,11810.0,2.1630000000000003,0.251,4.0,tests performed,25326.0,25326.0,,3045.0,4221.0,0.46,0.46,,773.0,69.44,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/11/2021,29221.0,29221.0,,3895.0,4174.0,0.54,0.54,,765.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,209069.0,860.0,2995.7140000000004,3007.0,89.0,69.429,38293.529,157.519,548.701,550.769,16.301,12.717,1.0,,,3108.0,569.268,,,,,12119.0,1552630.0,284.383,2.22,11771.0,2.156,0.254,3.9,tests performed,29221.0,29221.0,,3895.0,4174.0,0.54,0.54,,765.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/12/2021,39735.0,39735.0,,10514.0,5616.0,0.73,0.73,,1029.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,211479.0,2410.0,2913.0,3102.0,95.0,71.286,38734.95,441.421,533.5509999999999,568.169,17.4,13.057,0.99,,,3082.0,564.506,,,,,15440.0,1568070.0,287.211,2.8280000000000003,11430.0,2.094,0.255,3.9,tests performed,39735.0,39735.0,,10514.0,5616.0,0.73,0.73,,1029.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/13/2021,46243.0,46243.0,,6508.0,5661.0,0.85,0.85,,1037.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,215055.0,3576.0,2715.429,3163.0,61.0,72.286,39389.937999999995,654.988,497.36400000000003,579.342,11.173,13.24,0.99,,,3036.0,556.08,,,,,12342.0,1580412.0,289.472,2.261,12014.0,2.201,0.226,4.4,tests performed,46243.0,46243.0,,6508.0,5661.0,0.85,0.85,,1037.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/14/2021,53830.0,53830.0,,7587.0,5743.0,0.99,0.99,,1052.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,217978.0,2923.0,2827.7140000000004,3260.0,97.0,77.571,39925.321,535.383,517.93,597.109,17.767,14.208,0.98,,,3049.0,558.461,,,,,11875.0,1592287.0,291.647,2.175,12188.0,2.2319999999999998,0.23199999999999998,4.3,tests performed,53830.0,53830.0,,7587.0,5743.0,0.99,0.99,,1052.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/15/2021,61372.0,61372.0,,7542.0,5832.0,1.12,1.12,,1068.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,220707.0,2729.0,2791.857,3362.0,102.0,82.0,40425.171,499.85,511.36300000000006,615.7909999999999,18.683,15.019,0.97,,,3055.0,559.56,,,,,11392.0,1603679.0,293.733,2.0869999999999997,11477.0,2.102,0.243,4.1,tests performed,61372.0,61372.0,,7542.0,5832.0,1.12,1.12,,1068.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/16/2021,62580.0,62580.0,,1208.0,5757.0,1.15,1.15,,1054.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,222752.0,2045.0,2502.286,3417.0,55.0,83.0,40799.737,374.56699999999995,458.324,625.865,10.074,15.202,0.96,,,3067.0,561.758,,,,,2850.0,1606529.0,294.255,0.522,10049.0,1.841,0.249,4.0,tests performed,62580.0,62580.0,,1208.0,5757.0,1.15,1.15,,1054.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/17/2021,62634.0,62634.0,,54.0,5330.0,1.15,1.15,,976.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,223325.0,573.0,2159.429,3474.0,57.0,79.429,40904.689,104.95200000000001,395.526,636.305,10.44,14.548,0.95,,,3164.0,579.525,,,,,6252.0,1612781.0,295.4,1.145,10324.0,1.891,0.209,4.8,tests performed,62634.0,62634.0,,54.0,5330.0,1.15,1.15,,976.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/18/2021,71617.0,71035.0,582.0,8983.0,6057.0,1.31,1.3,0.01,1109.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,224385.0,1060.0,2188.0,3526.0,52.0,74.143,41098.841,194.15200000000002,400.759,645.83,9.524,13.58,0.95,,,3219.0,589.599,,,,,9817.0,1622598.0,297.199,1.798,9995.0,1.831,0.21899999999999997,4.6,tests performed,71617.0,71035.0,582.0,8983.0,6057.0,1.31,1.3,0.01,1109.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/19/2021,78663.0,77624.0,1039.0,7046.0,5561.0,1.44,1.42,0.02,1019.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,226294.0,1909.0,2116.429,3637.0,111.0,76.429,41448.498,349.657,387.65,666.1610000000001,20.331,13.999,0.95,,,3121.0,571.649,,,,,12124.0,1634722.0,299.41900000000004,2.221,9522.0,1.744,0.222,4.5,tests performed,78663.0,77624.0,1039.0,7046.0,5561.0,1.44,1.42,0.02,1019.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/20/2021,85957.0,84057.0,1900.0,7294.0,5673.0,1.57,1.54,0.03,1039.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,228778.0,2484.0,1960.4289999999999,3737.0,100.0,82.0,41903.472,454.975,359.07599999999996,684.477,18.316,15.019,0.95,,,3085.0,565.055,,,,,12668.0,1647390.0,301.74,2.32,9568.0,1.7519999999999998,0.205,4.9,tests performed,85957.0,84057.0,1900.0,7294.0,5673.0,1.57,1.54,0.03,1039.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/21/2021,92828.0,90284.0,2544.0,6871.0,5571.0,1.7,1.65,0.05,1020.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,231242.0,2464.0,1894.8570000000002,3801.0,64.0,77.286,42354.78400000001,451.31199999999995,347.066,696.199,11.722000000000001,14.155999999999999,0.95,,,3078.0,563.773,,,,,11018.0,1658408.0,303.758,2.0180000000000002,9446.0,1.73,0.201,5.0,tests performed,92828.0,90284.0,2544.0,6871.0,5571.0,1.7,1.65,0.05,1020.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/22/2021,99090.0,96421.0,2669.0,6262.0,5388.0,1.81,1.77,0.05,987.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,233027.0,1785.0,1760.0,3894.0,93.0,76.0,42681.727999999996,326.944,322.365,713.2330000000001,17.034000000000002,13.92,0.95,,,3067.0,561.758,,,,,20264.0,1678672.0,307.469,3.7119999999999997,10713.0,1.962,0.16399999999999998,6.1,tests performed,99090.0,96421.0,2669.0,6262.0,5388.0,1.81,1.77,0.05,987.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/23/2021,99366.0,96697.0,2669.0,276.0,5255.0,1.82,1.77,0.05,963.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,234571.0,1544.0,1688.4289999999999,3965.0,71.0,78.286,42964.530999999995,282.802,309.256,726.238,13.005,14.339,,,,3114.0,570.367,,,,,16498.0,1695170.0,310.491,3.022,12663.0,2.319,0.133,7.5,tests performed,99366.0,96697.0,2669.0,276.0,5255.0,1.82,1.77,0.05,963.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/24/2021,99366.0,96697.0,2669.0,0.0,5247.0,1.82,1.77,0.05,961.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,236476.0,1905.0,1878.714,4068.0,103.0,84.85700000000001,43313.455,348.92400000000004,344.10900000000004,745.1039999999999,18.866,15.543,,,,3228.0,591.247,,,,,3806.0,1698976.0,311.188,0.6970000000000001,12314.0,2.255,0.153,6.6,tests performed,99366.0,96697.0,2669.0,0.0,5247.0,1.82,1.77,0.05,961.0,73.15,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/25/2021,107506.0,102683.0,4823.0,8140.0,5127.0,1.97,1.88,0.09,939.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,237027.0,551.0,1806.0,4068.0,0.0,77.429,43414.377,100.92200000000001,330.791,745.1039999999999,0.0,14.182,,,,3263.0,597.658,,,,,10950.0,1709926.0,313.194,2.006,12475.0,2.285,0.145,6.9,tests performed,107506.0,102683.0,4823.0,8140.0,5127.0,1.97,1.88,0.09,939.0,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/26/2021,114403.0,109198.0,5205.0,6897.0,5106.0,2.1,2.0,0.1,935.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,238617.0,1590.0,1760.4289999999999,4260.0,192.0,89.0,43705.605,291.228,322.444,780.2710000000001,35.167,16.301,,,,3286.0,601.871,,,,,14015.0,1723941.0,315.76099999999997,2.5669999999999997,12746.0,2.335,0.138,7.2,tests performed,114247.0,109042.0,5205.0,6741.0,5083.0,2.09,2.0,0.1,931.0,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/27/2021,121245.0,115770.0,5475.0,6842.0,5041.0,2.22,2.12,0.1,923.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,241392.0,2775.0,1802.0,4361.0,101.0,89.14299999999999,44213.88,508.275,330.05800000000005,798.77,18.499000000000002,16.328,,,,3293.0,603.153,,,,,9811.0,1733752.0,317.558,1.797,12337.0,2.26,0.146,6.8,tests performed,120898.0,115425.0,5473.0,6651.0,4992.0,2.21,2.11,0.1,914.0,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/28/2021,131017.0,124034.0,6983.0,9772.0,5456.0,2.4,2.27,0.13,999.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,243427.0,2035.0,1740.714,4411.0,50.0,87.14299999999999,44586.615,372.735,318.83299999999997,807.928,9.158,15.960999999999999,,,,3285.0,601.688,,,,,11293.0,1745045.0,319.626,2.068,12377.0,2.267,0.141,7.1,tests performed,130034.0,123115.0,6919.0,9136.0,5315.0,2.38,2.26,0.13,974.0,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/29/2021,142816.0,133500.0,9316.0,11799.0,6247.0,2.62,2.45,0.17,1144.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,246008.0,2581.0,1854.4289999999999,4495.0,84.0,85.85700000000001,45059.356,472.74199999999996,339.661,823.314,15.386,15.725999999999999,,,,3249.0,595.094,,,,,11207.0,1756252.0,321.67900000000003,2.053,11083.0,2.03,0.16699999999999998,6.0,tests performed,141833.0,132581.0,9252.0,11799.0,6106.0,2.6,2.43,0.17,1118.0,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/30/2021,143800.0,134481.0,9319.0,984.0,6348.0,2.63,2.46,0.17,1163.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,248190.0,2182.0,1945.5710000000001,4565.0,70.0,85.714,45459.015999999996,399.66,356.355,836.135,12.821,15.7,,,,3243.0,593.995,,,,,8201.0,1764453.0,323.181,1.5019999999999998,9898.0,1.8130000000000002,0.19699999999999998,5.1,tests performed,142817.0,133562.0,9255.0,984.0,6207.0,2.62,2.45,0.17,1137.0,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,1/31/2021,144081.0,134594.0,9487.0,281.0,6388.0,2.64,2.47,0.17,1170.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,249913.0,1723.0,1919.5710000000001,4642.0,77.0,82.0,45774.605,315.58799999999997,351.593,850.2389999999999,14.103,15.019,,,,3335.0,610.846,,,,,2290.0,1766743.0,323.6,0.419,9681.0,1.7730000000000001,0.198,5.0,tests performed,143224.0,133801.0,9423.0,407.0,6265.0,2.62,2.45,0.17,1148.0,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,2/1/2021,155793.0,143397.0,12396.0,11712.0,6898.0,2.85,2.63,0.23,1263.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,250357.0,444.0,1904.286,4711.0,69.0,91.85700000000001,45855.929000000004,81.324,348.793,862.877,12.638,16.825,,,,,,,,,,9504.0,1776247.0,325.341,1.7409999999999999,9474.0,1.735,0.201,5.0,tests performed,154984.0,142652.0,12332.0,11760.0,6783.0,2.84,2.61,0.23,1242.0,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,2/2/2021,168002.0,152161.0,15841.0,12209.0,7657.0,3.08,2.79,0.29,1402.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,252094.0,1737.0,1925.286,4784.0,73.0,74.857,46174.081,318.153,352.639,876.248,13.370999999999999,13.710999999999999,,,,,,,,,,12313.0,1788560.0,327.597,2.255,9231.0,1.6909999999999998,0.209,4.8,tests performed,167241.0,151464.0,15777.0,12257.0,7571.0,3.06,2.77,0.29,1387.0,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovakia,SVK,2/3/2021,179029.0,160860.0,18169.0,11027.0,8255.0,3.28,2.95,0.33,1512.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk,Europe,Slovakia,254826.0,2732.0,1919.1429999999998,4889.0,105.0,75.429,46674.48,500.399,351.514,895.48,19.232,13.815999999999999,,,,,,,,,,11223.0,1799783.0,329.652,2.056,9433.0,1.7280000000000002,0.203,4.9,tests performed,178946.0,160839.0,18107.0,11705.0,8293.0,3.28,2.95,0.33,1519.0,,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
Slovenia,SVN,12/26/2020,1008.0,1008.0,,,,0.05,0.05,,,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,Europe,Slovenia,114184.0,369.0,1310.143,2532.0,25.0,31.143,54924.355,177.495,630.2,1217.933,12.025,14.98,1.01,207.0,99.57,1165.0,560.384,,,,,2438.0,676661.0,325.485,1.173,7125.0,3.427,0.18,5.6,tests performed,,,,,,,,,,68.52,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.8959999999999999
Slovenia,SVN,12/27/2020,5856.0,5856.0,,4848.0,4848.0,0.28,0.28,,2332.0,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,Europe,Slovenia,114806.0,622.0,1272.4289999999999,2565.0,33.0,30.285999999999998,55223.547,299.192,612.059,1233.807,15.874,14.568,1.02,206.0,99.089,1179.0,567.118,113.89200000000001,54.784,688.346,331.105,1976.0,678637.0,326.435,0.95,7201.0,3.464,0.18100000000000002,5.5,tests performed,5821.0,5821.0,,,,0.28,0.28,,,68.52,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.8959999999999999
